,customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiplelines,internet_service,online_security,online_backup,device_protection,techsupport,streaming_tv,streaming_movies,contract,paperless,payment_method,monthly_charges,total_charges,churn,probability
6139,8990-YOZLV,Female,False,False,False,69,True,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,True,Mailed check,66.9,4577.9,False,0.9943234016925995
6140,3069-SSVSN,Female,False,False,False,1,False,NO_PHONE,DSL,No,No,No,No,No,No,One year,False,Mailed check,25.85,25.85,False,0.6778515268338954
6141,5222-IMUKT,Male,False,False,False,32,True,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,False,Electronic check,91.05,2871.5,False,0.5077245259644632
6142,3627-FCRDW,Female,False,False,False,9,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Electronic check,71.0,672.55,True,0.4461875037542633
6143,7562-GSUHK,Female,False,False,False,16,True,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,True,Credit card,93.2,1573.7,True,0.516109790738035
6144,6685-XSHHU,Male,False,True,True,60,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,True,Bank transfer,20.95,1270.55,False,0.9967800451617129
6145,8901-UPRHR,Female,False,True,True,72,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer,109.2,7711.45,False,0.9305319222776959
6146,4903-UYAVB,Male,False,True,False,5,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,False,Mailed check,19.35,126.05,True,0.8097985808888497
6147,0118-JPNOY,Female,True,False,False,26,True,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,True,Credit card,85.8,2193.65,False,0.6003980296090252
6148,6776-TLWOI,Male,False,False,False,3,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,False,Mailed check,19.85,64.55,True,0.8057669061463824
6149,3845-FXCYS,Male,False,False,False,2,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,True,Electronic check,19.65,31.2,False,0.6811371537921012
6150,5857-XRECV,Female,False,False,True,2,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,One year,False,Bank transfer,20.5,38.25,False,0.9078748353958688
6151,0725-CXOTM,Female,False,False,False,36,True,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,True,Credit card,89.65,3348.1,False,0.9325064565319522
6152,4343-EJVQB,Male,False,False,False,7,True,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,False,Mailed check,74.35,533.6,False,0.6073280378035882
6153,9000-PLFUZ,Female,True,True,False,60,False,NO_PHONE,DSL,No,Yes,No,No,Yes,Yes,Two year,True,Credit card,49.45,2907.55,False,0.9548899652047974
6154,3427-GGZZI,Female,False,True,False,19,True,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,True,Electronic check,89.1,1620.8,False,0.33783877966354314
6155,7779-ORAEL,Male,True,True,False,45,True,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,False,Credit card,75.15,3480.35,False,0.9756417727095661
6156,0644-OQMDK,Male,True,False,False,4,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,70.65,293.85,False,0.28575135906416105
6157,4077-CROMM,Female,False,True,True,31,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,True,Electronic check,104.2,3243.45,True,0.4604325101109006
6158,3154-CFSZG,Male,False,True,True,47,True,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,False,Electronic check,90.05,4137.2,False,0.7926462628179857
6159,2868-MZAGQ,Male,False,False,False,1,True,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,79.25,79.25,True,0.2531746585558807
6160,4847-QNOKA,Female,False,False,False,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Bank transfer,44.9,44.9,True,0.5523166817224919
6161,2220-IAHLS,Female,False,False,False,1,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,False,Credit card,19.4,19.4,False,0.791131985674518
6162,1658-XUHBX,Female,True,True,True,59,True,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,True,Credit card,88.75,5348.65,False,0.684066459326913
6163,6379-RXJRQ,Male,False,True,False,10,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,70.1,659.65,True,0.38004630023961794
6164,2378-HTWFW,Male,True,False,False,35,True,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,False,Credit card,91.0,3180.5,False,0.6691453617060474
6165,8650-RHRKE,Male,False,False,False,4,False,NO_PHONE,DSL,No,No,Yes,No,No,No,Month-to-month,True,Electronic check,29.65,118.5,True,0.38172043766150043
6166,4377-VDHYI,Male,False,True,True,32,True,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,True,Electronic check,90.8,3023.85,False,0.8070227275216868
6167,0475-RIJEP,Male,False,False,False,43,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,77.85,3365.85,True,0.6165443610613774
6168,1260-TTRXI,Male,False,False,False,4,True,No,DSL,No,No,No,No,No,Yes,Month-to-month,False,Electronic check,54.3,195.3,True,0.5287787941483828
6169,3719-TDVQB,Female,True,True,False,54,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,True,Mailed check,18.95,1031.1,False,0.9926793277115218
6170,6328-ZPBGN,Female,True,False,False,11,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Bank transfer,95.15,997.65,True,0.23141694553073355
6171,0201-MIBOL,Female,True,False,False,66,True,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,True,Bank transfer,102.4,6471.85,False,0.9051143910253896
6172,4937-QPZPO,Male,False,True,True,61,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,True,Electronic check,99.9,6241.35,False,0.7491432522781523
6173,2925-VDZHY,Male,False,True,True,72,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Credit card,88.7,6501.35,False,0.9904826561515255
6174,6981-TDRFT,Male,False,True,True,44,False,NO_PHONE,DSL,No,No,Yes,Yes,Yes,Yes,One year,True,Electronic check,54.3,2317.1,False,0.8922997519670415
6175,3413-CSSTH,Male,False,False,False,41,True,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,True,Bank transfer,55.7,2237.55,False,0.8591331239492347
6176,8033-VCZGH,Male,False,True,False,50,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,True,Electronic check,103.95,5231.3,False,0.7199268035011472
6177,4789-KWMXN,Male,False,True,False,47,True,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,True,Credit card,110.85,5275.8,True,0.8411164357958959
6178,0224-NIJLP,Male,False,True,True,8,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,False,Mailed check,20.15,165.5,False,0.9615094856139756
6179,7542-CYDDM,Male,False,False,False,18,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,False,Mailed check,20.05,358.5,False,0.905043161688209
6180,4718-WXBGI,Male,False,True,True,72,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card,91.95,6614.9,False,0.9890211208910106
6181,2867-UIMSS,Male,False,False,False,1,True,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,False,Electronic check,80.5,80.5,True,0.32181994575294626
6182,8495-PRWFH,Female,True,False,False,42,True,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,False,Electronic check,55.65,2421.75,False,0.8217385742747076
6183,0439-IFYUN,Female,True,False,False,18,True,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,74.7,1294.6,False,0.4150787328325921
6184,5716-LIBJC,Female,False,False,True,13,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,True,Credit card,104.15,1299.1,False,0.5766732130919302
6185,2868-LLSKM,Female,False,True,True,68,True,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,True,Bank transfer,83.65,5733.4,False,0.9451587684868777
6186,8111-RKSPX,Male,False,False,False,4,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Bank transfer,72.2,305.55,True,0.3107524644035846
6187,2988-QRAJY,Male,False,False,False,69,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,True,Credit card,110.05,7430.75,False,0.9297451977484592
6188,1585-MQSSU,Male,False,False,False,17,True,No,DSL,No,No,No,Yes,No,No,Month-to-month,False,Mailed check,51.5,900.5,True,0.8562826951344557
6189,0071-NDAFP,Male,False,True,True,25,True,Yes,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,False,Credit card,25.5,630.6,False,0.981543200686101
6190,2856-NNASM,Male,True,False,False,43,True,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Mailed check,89.55,3856.75,True,0.5245229790517989
6191,7328-ZJAJO,Female,False,True,True,59,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,False,Credit card,19.5,1222.65,False,0.9975239352122973
6192,6458-CYIDZ,Female,True,False,False,5,True,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,False,Electronic check,80.7,374.8,False,0.48562734051830847
6193,8559-CIZFV,Male,False,True,True,21,True,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,False,Mailed check,77.5,1625.0,True,0.948474246338888
6194,1090-PYKCI,Female,False,True,True,69,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,True,Credit card,105.1,7234.8,False,0.9467304465708783
6195,3058-WQDRE,Male,False,False,False,13,False,NO_PHONE,DSL,No,No,No,No,No,No,Month-to-month,True,Bank transfer,25.15,331.85,False,0.5643638348113041
6196,7547-EKNFS,Male,False,True,False,42,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,True,Bank transfer,95.25,3959.35,True,0.5869056767798015
6197,2279-AXJJK,Male,False,True,False,52,True,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,True,Credit card,95.65,5088.4,False,0.7554369126525607
6198,6769-DYBQN,Male,True,False,False,46,True,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,False,Electronic check,85.0,3969.4,True,0.7075270192463059
6199,0909-SELIE,Male,False,True,False,61,True,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,True,Bank transfer,80.8,4860.85,False,0.9854828702772639
6200,3417-TSCIC,Male,False,False,False,29,False,NO_PHONE,DSL,No,No,No,No,No,No,One year,True,Mailed check,24.85,788.05,False,0.8713482048717127
6201,1042-HFUCW,Female,False,False,True,25,True,No,DSL,No,Yes,No,Yes,No,No,One year,True,Credit card,54.75,1266.35,False,0.9499657320245282
6202,4439-JMPMT,Female,False,True,True,5,True,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,True,Electronic check,85.75,470.95,True,0.42237028951629596
6203,6537-OTKMY,Male,False,False,False,15,False,NO_PHONE,DSL,No,No,Yes,No,Yes,Yes,One year,False,Electronic check,50.75,688.2,False,0.6543674660554207
6204,8999-EXMNO,Female,False,True,True,19,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,False,Mailed check,20.15,387.7,False,0.977857365650298
6205,6725-TPKJO,Male,False,False,False,44,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,False,Mailed check,20.05,845.25,False,0.9934929285557711
6206,2446-BEGGB,Female,True,False,False,6,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,98.25,560.6,True,0.16928597799335088
6207,7162-WPHPM,Male,False,True,True,58,True,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,False,Credit card,71.6,4230.25,False,0.9942648170937577
6208,1599-MMYRQ,Male,False,True,True,62,True,No,Fiber optic,Yes,Yes,No,No,No,No,One year,True,Credit card,81.45,4983.05,False,0.9641490832347203
6209,8821-KVZKQ,Female,False,True,True,70,False,NO_PHONE,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,True,Bank transfer,58.4,4113.15,False,0.9683410428554418
6210,1496-GGSUK,Female,True,False,False,1,False,NO_PHONE,DSL,No,No,No,No,No,No,Month-to-month,True,Mailed check,25.7,25.7,True,0.36213981065837086
6211,6434-TTGJP,Male,False,True,True,10,False,NO_PHONE,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,False,Credit card,53.7,521.0,False,0.9336973350641127
6212,0042-JVWOJ,Male,False,False,False,26,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,One year,True,Bank transfer,19.6,471.85,False,0.957337672207869
6213,0130-SXOUN,Male,False,False,False,66,True,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,False,Credit card,89.4,5976.9,False,0.8214076192854876
6214,2575-GFSOE,Female,False,True,True,7,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,69.0,506.9,True,0.3790548509305093
6215,2330-PQGDQ,Male,False,True,True,51,True,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,False,Bank transfer,84.2,4299.75,False,0.931767331213701
6216,1452-UZOSF,Male,False,True,True,72,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,True,Credit card,106.1,7548.6,False,0.9736791140514148
6217,2097-YVPKN,Male,False,False,False,65,True,Yes,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,False,Mailed check,25.75,1654.75,False,0.9971628374935672
6218,2842-JTCCU,Male,False,False,False,2,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Bank transfer,46.05,80.35,True,0.6505990247177302
6219,8597-CTXVJ,Male,False,False,True,70,True,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,False,Bank transfer,64.95,4551.5,False,0.9933881537994953
6220,6631-HMANX,Male,False,True,False,72,True,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card,85.45,6227.5,False,0.9798799687827933
6221,9962-BFPDU,Female,False,True,True,1,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,False,Mailed check,20.05,20.05,False,0.8114878783894329
6222,3296-SILRA,Female,True,True,False,1,True,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Mailed check,76.4,76.4,True,0.3515852034329532
6223,9681-OXGVC,Female,False,False,False,5,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,100.5,514.0,True,0.20353483283437934
6224,6394-HHHZM,Male,False,False,False,3,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,False,Mailed check,20.7,57.5,False,0.8128418263885431
6225,5995-LFTLE,Male,False,False,False,58,True,Yes,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,True,Credit card,25.3,1474.35,False,0.9948696410570753
6226,5180-UCIIQ,Male,True,True,True,22,False,NO_PHONE,DSL,Yes,No,No,No,No,Yes,Month-to-month,False,Mailed check,40.05,880.2,True,0.7468999563934048
6227,1932-UEDCX,Male,True,True,False,33,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,True,Bank transfer,100.6,3270.25,False,0.3825556787050627
6228,7153-OANIO,Male,False,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Electronic check,69.95,69.95,True,0.37079010938108314
6229,5188-HGMLP,Male,True,True,False,54,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Bank transfer,74.0,3919.15,False,0.7537324374397001
6230,0665-XHDJU,Male,False,True,False,72,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,True,Electronic check,99.4,7285.7,False,0.8645635641205688
6231,6521-YYTYI,Male,False,False,True,1,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,93.3,93.3,True,0.2041130015622974
6232,8878-HMWBV,Male,False,False,False,3,True,No,DSL,No,No,Yes,No,No,No,Month-to-month,True,Electronic check,49.15,169.05,True,0.5121130286517226
6233,8265-HKSOW,Female,False,True,True,72,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,False,Credit card,107.45,7658.3,False,0.9794877898479419
6234,3544-FBCAS,Female,False,True,True,72,True,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,True,Credit card,83.6,5959.3,False,0.9836019868032998
6235,5331-RGMTT,Male,True,True,False,54,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,True,Credit card,99.05,5295.7,False,0.5230302854108151
6236,4759-PXTAN,Female,False,True,False,59,True,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,True,Electronic check,80.1,4693.2,False,0.9278491045818331
6237,7054-DMVAS,Male,False,False,False,54,True,No,DSL,Yes,Yes,No,No,Yes,No,Two year,True,Bank transfer,65.3,3512.9,False,0.9829395215538657
6238,3428-MMGUB,Male,False,False,False,60,True,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,True,Electronic check,89.55,5231.2,False,0.8807878491362995
6239,6549-BTYPG,Female,False,True,False,60,False,NO_PHONE,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,False,Credit card,60.8,3603.45,False,0.9795728407036746
6240,7823-JSOAG,Male,False,False,False,3,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Electronic check,74.5,217.45,False,0.3322548657829444
6241,3705-RHRFR,Female,False,True,False,69,True,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,False,Bank transfer,99.15,6875.35,False,0.9321550864152535
6242,9374-YOLBJ,Female,False,True,True,1,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,False,Electronic check,19.25,19.25,False,0.7481005857324491
6243,9074-KGVOX,Male,False,True,True,50,False,NO_PHONE,DSL,Yes,No,No,No,Yes,No,Month-to-month,True,Credit card,39.45,2021.35,False,0.9215759975184631
6244,6128-DAFVY,Female,False,False,False,56,False,NO_PHONE,DSL,No,No,No,No,Yes,Yes,Month-to-month,True,Credit card,44.85,2564.95,False,0.8559918940269046
6245,9933-QRGTX,Female,False,True,False,60,True,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,True,Electronic check,97.2,5611.75,False,0.9241575723025002
6246,4476-OSWTN,Male,True,True,False,69,True,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,True,Mailed check,110.55,7610.1,False,0.868974499853132
6247,3751-KTZEL,Female,False,False,False,1,False,NO_PHONE,DSL,No,No,No,No,No,Yes,Month-to-month,False,Mailed check,35.05,35.05,True,0.4227925722078064
6248,1977-STDKI,Female,True,False,False,1,True,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,73.0,73.0,True,0.25637357778698
6249,5066-GFJMM,Female,False,True,False,3,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,True,Mailed check,19.9,45.75,False,0.7460592348849299
6250,2661-GKBTK,Male,False,True,True,60,True,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,False,Bank transfer,76.95,4543.95,False,0.9870081290321105
6251,0458-HEUZG,Female,False,False,False,13,False,NO_PHONE,DSL,No,No,Yes,Yes,No,No,Two year,False,Mailed check,35.4,450.4,False,0.9117699685529702
6252,7268-WNTCP,Male,False,True,True,62,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,False,Bank transfer,20.45,1297.35,False,0.9977532858580577
6253,0824-VWDPO,Female,False,False,False,45,True,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,False,Bank transfer,96.75,4442.75,False,0.8722362660736356
6254,8409-WQJUX,Female,False,False,False,25,False,NO_PHONE,DSL,No,No,Yes,Yes,Yes,Yes,One year,False,Electronic check,54.2,1423.15,False,0.7891484600336771
6255,2578-JQPHZ,Male,False,False,False,44,True,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,False,Bank transfer,100.1,4378.35,False,0.9060159383362714
6256,3278-FSIXX,Female,False,False,False,2,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Mailed check,45.25,74.2,False,0.5866332612977061
6257,5813-UECBU,Male,True,False,False,33,True,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,True,Credit card,83.85,2716.3,True,0.5733859298059099
6258,0328-GRPMV,Female,False,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,70.1,70.1,True,0.30480796310525893
6259,9746-UGFAC,Female,False,False,False,22,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,One year,False,Bank transfer,20.85,450.65,False,0.9600328353406348
6260,2946-KIQSP,Female,False,False,False,35,False,NO_PHONE,DSL,No,No,Yes,Yes,No,No,Month-to-month,True,Mailed check,33.45,1175.85,False,0.8491101036936614
6261,0625-AFOHS,Female,False,True,True,29,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,False,Mailed check,20.2,558.8,False,0.9872127312746964
6262,6726-WEXXK,Male,True,True,False,27,True,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,True,Electronic check,85.9,2220.1,False,0.6987212919306363
6263,4636-OLWOE,Male,False,False,True,54,True,No,DSL,No,Yes,Yes,Yes,No,No,One year,True,Electronic check,61.0,3283.05,False,0.9774239207513136
6264,4342-HENTK,Female,True,False,False,2,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,70.65,142.35,True,0.26527506771117815
6265,4685-ERGHK,Male,False,False,False,57,True,Yes,Fiber optic,No,No,No,No,Yes,No,One year,True,Electronic check,86.9,4939.25,False,0.8079106291989413
6266,0885-HMGPY,Male,False,False,False,62,True,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,False,Bank transfer,69.4,4237.5,False,0.9931719592843268
6267,5003-OKNNK,Female,False,True,True,15,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,One year,False,Credit card,20.35,335.95,False,0.9555604880413388
6268,4195-SMMNX,Male,False,False,False,2,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,False,Mailed check,20.35,33.2,True,0.8017817503488176
6269,7208-PSIHR,Female,False,True,False,70,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,True,Bank transfer,104.3,7188.5,False,0.9095829552119563
6270,4012-ZTHBR,Female,False,True,True,21,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,44.95,926.25,False,0.7407653527529872
6271,0489-WMEMG,Female,False,False,True,23,True,No,DSL,No,No,No,Yes,No,No,One year,True,Electronic check,49.45,1119.35,False,0.9110471764343063
6272,7435-ZNUYY,Male,False,False,False,6,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,One year,False,Mailed check,20.6,116.6,False,0.9166511116954967
