customerID	gender	SeniorCitizen	Partner	Dependents	tenure	PhoneService	MultipleLines	InternetService	OnlineSecurity	OnlineBackup	DeviceProtection	TechSupport	StreamingTV	StreamingMovies	Contract	PaperlessBilling	PaymentMethod	MonthlyCharges	TotalCharges	Churn	probability
3635-JBPSG	Female	No	No	No	15	No	No phone service	DSL	No	Yes	No	No	No	Yes	Two year	Yes	Mailed check	38.8	603.0	No	0.170769959256
7964-ZRKKG	Male	No	Yes	No	67	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	No	One year	Yes	Bank transfer (automatic)	88.4	5798.3	No	0.143265905974
5868-YWPDW	Male	Yes	Yes	No	6	Yes	No	Fiber optic	No	Yes	No	No	No	Yes	Month-to-month	Yes	Electronic check	84.2	519.15	Yes	0.692311373354
6229-LSCKB	Male	Yes	No	No	6	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Electronic check	79.7	497.6	No	0.649836938698
2025-JKFWI	Male	No	No	No	13	Yes	Yes	Fiber optic	No	No	No	Yes	Yes	Yes	Month-to-month	Yes	Mailed check	99.0	1301.7	Yes	0.546884251224
4078-SAYYN	Female	No	No	No	11	Yes	Yes	Fiber optic	No	No	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	100.75	1129.75	Yes	0.835941898147
1724-IQWNM	Male	No	No	Yes	1	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	Yes	Mailed check	19.3	19.3	No	0.292644883906
8217-QYOHV	Male	No	No	No	5	Yes	No	DSL	Yes	No	No	Yes	No	No	Month-to-month	Yes	Mailed check	55.75	266.95	No	0.256425569565
5546-QUERU	Male	No	No	No	13	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	Yes	Mailed check	19.95	257.0	No	0.00823263692829
9940-HPQPG	Female	No	Yes	No	9	Yes	Yes	Fiber optic	Yes	Yes	Yes	No	No	No	Month-to-month	No	Bank transfer (automatic)	91.75	865.8	Yes	0.522615581267
6897-UUBNU	Male	No	No	No	29	Yes	No	Fiber optic	No	Yes	No	Yes	Yes	No	Month-to-month	No	Mailed check	89.65	2623.65	No	0.22688337263
6127-IYJOZ	Male	Yes	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	45.85	45.85	No	0.739091273333
6618-RYATB	Female	No	No	No	1	Yes	Yes	Fiber optic	No	No	Yes	No	No	No	Month-to-month	Yes	Mailed check	79.55	79.55	Yes	0.85079737182
8930-XOTDP	Female	No	Yes	Yes	18	Yes	No	DSL	No	No	No	No	Yes	No	Month-to-month	No	Mailed check	55.95	1082.8	No	0.20149439064
5916-QEWPT	Female	No	Yes	No	2	Yes	No	DSL	No	No	Yes	No	Yes	Yes	Month-to-month	No	Credit card (automatic)	69.0	147.8	No	0.377379654726
5060-TQUQN	Male	No	Yes	Yes	30	Yes	Yes	Fiber optic	No	Yes	No	Yes	No	No	Month-to-month	Yes	Bank transfer (automatic)	83.55	2570.2	No	0.229989583743
0531-XBKMM	Male	No	No	Yes	66	Yes	Yes	DSL	Yes	Yes	No	Yes	No	No	Two year	No	Bank transfer (automatic)	65.7	4378.9	No	0.0153419732039
8465-SBRXP	Male	No	Yes	Yes	38	Yes	Yes	Fiber optic	No	No	Yes	Yes	Yes	No	Two year	Yes	Bank transfer (automatic)	94.9	3616.25	No	0.119322375277
2408-PSJVE	Male	No	Yes	Yes	44	Yes	No	DSL	No	Yes	Yes	Yes	No	No	Month-to-month	Yes	Mailed check	61.9	2924.05	No	0.0947698975816
9079-YEXQJ	Female	No	No	No	54	Yes	Yes	Fiber optic	No	Yes	Yes	Yes	Yes	Yes	Month-to-month	No	Electronic check	111.1	6014.85	Yes	0.291191667313
9700-ZCLOT	Male	No	No	No	2	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Mailed check	20.0	32.7	No	0.231489122591
8738-JOKAR	Female	No	No	No	42	Yes	No	DSL	Yes	Yes	No	Yes	No	Yes	One year	Yes	Mailed check	67.7	2882.25	No	0.0935707540335
4534-WGCIR	Female	No	Yes	Yes	58	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Credit card (automatic)	25.15	1509.9	No	0.0
1930-WNXSB	Male	No	Yes	Yes	58	Yes	No	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	92.85	5305.05	No	0.318033242675
2685-SREOM	Female	No	Yes	Yes	25	Yes	Yes	Fiber optic	No	No	Yes	No	No	Yes	Month-to-month	Yes	Electronic check	89.1	2368.4	Yes	0.578738570904
3508-CFVZL	Female	No	No	No	71	Yes	Yes	Fiber optic	Yes	Yes	Yes	Yes	Yes	Yes	Two year	No	Mailed check	111.3	7985.9	No	0.0333258440554
0402-CQAJN	Female	No	No	No	37	Yes	Yes	Fiber optic	No	Yes	Yes	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	101.9	3545.35	Yes	0.47066639239
6692-UDPJC	Female	No	Yes	Yes	14	Yes	Yes	Fiber optic	No	No	No	Yes	Yes	No	Month-to-month	Yes	Electronic check	91.65	1301.0	Yes	0.53575914037
1273-MTETI	Female	Yes	No	No	4	Yes	Yes	Fiber optic	No	No	Yes	No	No	Yes	Month-to-month	Yes	Electronic check	88.85	372.45	Yes	0.861373036231
0657-DOGUM	Female	No	Yes	No	48	Yes	Yes	DSL	Yes	No	No	Yes	No	No	One year	Yes	Bank transfer (automatic)	60.6	2985.25	No	0.0323273302138
5480-HPRRX	Female	Yes	No	No	3	No	No phone service	DSL	No	No	No	No	No	No	Month-to-month	No	Electronic check	25.3	77.75	Yes	0.651481442289
8792-AOROI	Female	No	Yes	No	8	Yes	No	DSL	Yes	No	No	Yes	No	Yes	Two year	No	Mailed check	65.5	564.35	No	0.0552851491357
0295-PPHDO	Male	No	No	No	1	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	95.45	95.45	Yes	0.904945762072
5146-YYFRZ	Male	No	No	No	67	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Bank transfer (automatic)	19.95	1311.75	No	0.00574545078577
1195-OIYEJ	Male	No	No	No	13	Yes	No	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	91.1	1135.7	Yes	0.707176603662
5906-CVLHP	Female	No	Yes	Yes	45	Yes	No	DSL	No	Yes	No	Yes	No	No	One year	Yes	Credit card (automatic)	54.15	2319.8	Yes	0.0532699262398
3452-SRFEG	Male	No	No	No	49	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	74.6	3720.35	No	0.215139223344
4070-OKWVH	Female	No	Yes	No	52	Yes	Yes	Fiber optic	No	Yes	Yes	No	Yes	No	Month-to-month	No	Bank transfer (automatic)	94.6	5025.8	No	0.253223845431
5297-MDOIR	Female	No	Yes	No	63	Yes	No	Fiber optic	Yes	No	Yes	No	No	No	One year	Yes	Credit card (automatic)	81.15	5224.5	No	0.0703339908746
6369-MCAKO	Female	No	Yes	Yes	68	Yes	Yes	DSL	Yes	Yes	Yes	Yes	Yes	Yes	Two year	Yes	Bank transfer (automatic)	89.05	6185.8	No	0.003
4926-UMJZD	Female	No	Yes	No	31	Yes	No	DSL	No	No	No	Yes	No	No	Month-to-month	Yes	Mailed check	49.2	1498.55	No	0.107186215939
6848-HJTXY	Female	No	Yes	No	64	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Credit card (automatic)	19.45	1208.6	No	0.000833333333333
6341-AEVKX	Female	No	Yes	No	62	Yes	No	Fiber optic	Yes	No	Yes	Yes	Yes	Yes	One year	Yes	Electronic check	104.3	6613.65	No	0.166191338983
4501-EQDRN	Female	No	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	No	Bank transfer (automatic)	69.7	69.7	Yes	0.832937432539
2990-HWIML	Female	No	No	No	6	Yes	No	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	89.5	573.3	Yes	0.677975583566
0682-USIXD	Female	No	Yes	No	21	Yes	No	Fiber optic	No	No	No	Yes	Yes	No	Month-to-month	Yes	Electronic check	86.05	1818.9	No	0.386640924286
6976-BWGLQ	Female	No	Yes	Yes	72	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Bank transfer (automatic)	25.2	1787.35	No	0.0
7078-NVFAM	Female	No	Yes	Yes	32	No	No phone service	DSL	Yes	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	35.15	1051.05	No	0.19487373495
8065-QBYTO	Female	Yes	No	No	71	Yes	Yes	Fiber optic	Yes	Yes	No	Yes	Yes	No	One year	Yes	Credit card (automatic)	99.65	7181.25	No	0.105168510905
2133-TSRRM	Female	No	No	Yes	34	Yes	No	Fiber optic	Yes	Yes	Yes	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	105.35	3688.6	No	0.311052162078
7384-GHBPI	Male	No	Yes	No	3	No	No phone service	DSL	No	No	No	No	No	Yes	Month-to-month	Yes	Electronic check	35.15	99.75	Yes	0.708228816643
7603-USHJS	Male	No	No	Yes	12	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Credit card (automatic)	73.75	871.4	Yes	0.37221318981
7234-FECYN	Female	Yes	No	No	8	Yes	Yes	Fiber optic	No	No	Yes	No	Yes	Yes	Month-to-month	No	Electronic check	101.35	780.5	Yes	0.720711655231
2511-ALLCS	Female	No	Yes	Yes	35	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Bank transfer (automatic)	24.3	821.6	No	0.00328571428571
3191-CSNMG	Female	No	Yes	Yes	3	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Electronic check	80.7	239.45	No	0.600176325574
7952-OBOYL	Male	No	No	No	3	Yes	No	Fiber optic	No	No	Yes	Yes	Yes	No	Month-to-month	Yes	Mailed check	89.85	244.45	No	0.583125130478
7470-DYNOE	Male	No	No	No	53	Yes	No	DSL	No	No	Yes	No	No	Yes	One year	Yes	Electronic check	61.1	3357.9	No	0.176603541545
7853-OETYL	Female	No	Yes	No	4	No	No phone service	DSL	Yes	No	No	No	No	No	Month-to-month	Yes	Electronic check	29.05	129.6	No	0.49893010558
1545-ACTAS	Female	No	Yes	Yes	48	Yes	No	Fiber optic	Yes	No	Yes	No	Yes	Yes	One year	Yes	Bank transfer (automatic)	99.7	4977.2	No	0.172572876051
5876-HZVZM	Female	No	Yes	Yes	6	Yes	No	DSL	Yes	Yes	No	No	No	No	Month-to-month	No	Credit card (automatic)	55.9	365.35	Yes	0.168511963643
1400-MMYXY	Male	Yes	Yes	No	3	Yes	Yes	Fiber optic	No	Yes	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	105.9	334.65	Yes	0.820170397762
5126-RCXYW	Male	No	Yes	Yes	54	No	No phone service	DSL	No	No	Yes	Yes	No	Yes	Two year	No	Credit card (automatic)	46.0	2424.05	No	0.0296863024551
3085-QUOZK	Female	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Mailed check	43.95	43.95	Yes	0.318916592918
2363-BJLSL	Male	No	No	No	62	Yes	No	DSL	No	Yes	Yes	Yes	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	80.4	4981.15	No	0.0867596267047
1956-YIFGE	Male	No	Yes	Yes	22	Yes	No	Fiber optic	No	Yes	Yes	No	Yes	Yes	One year	Yes	Mailed check	100.05	2090.25	No	0.310143481191
3926-CUQZX	Male	No	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	45.1	45.1	Yes	0.620814949789
7921-LMDFQ	Male	Yes	No	No	51	Yes	No	Fiber optic	No	No	Yes	No	Yes	Yes	One year	Yes	Bank transfer (automatic)	94.0	4905.75	No	0.244654658847
2925-MXLSX	Female	No	No	No	30	Yes	Yes	DSL	No	Yes	Yes	No	Yes	No	One year	Yes	Credit card (automatic)	68.95	2038.7	No	0.0793590962347
5820-PTRYM	Female	Yes	Yes	No	56	Yes	Yes	DSL	Yes	Yes	Yes	Yes	No	No	One year	Yes	Credit card (automatic)	68.45	4014.0	No	0.0727024529096
9609-BENEA	Male	No	Yes	No	35	Yes	Yes	DSL	No	Yes	No	Yes	Yes	No	One year	Yes	Electronic check	69.0	2441.7	No	0.0921022180286
6211-WHMYA	Female	Yes	No	No	64	No	No phone service	DSL	No	Yes	No	Yes	Yes	No	Month-to-month	Yes	Electronic check	43.85	2751.0	No	0.210734723502
4459-BBGHE	Male	No	No	Yes	30	No	No phone service	DSL	No	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	44.5	1307.8	No	0.209894603753
9945-PSVIP	Female	No	Yes	Yes	25	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	Yes	Mailed check	18.7	383.65	No	0.0453927974356
1041-RXHRA	Female	No	No	No	41	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	No	Bank transfer (automatic)	70.25	2868.05	Yes	0.361622298757
1750-CSKKM	Male	No	No	Yes	9	Yes	No	DSL	No	No	No	No	Yes	No	Month-to-month	No	Electronic check	55.35	449.75	Yes	0.400731931164
9108-EJFJP	Female	No	Yes	No	1	Yes	No	DSL	Yes	Yes	No	No	No	No	Month-to-month	Yes	Mailed check	53.55	53.55	No	0.422324430961
0530-IJVDB	Male	No	No	Yes	70	Yes	Yes	Fiber optic	Yes	Yes	Yes	Yes	Yes	Yes	Two year	Yes	Electronic check	114.6	7882.5	No	0.109763458845
0508-SQWPL	Female	No	Yes	Yes	57	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	Yes	Bank transfer (automatic)	20.1	1087.7	No	0.000645161290323
2215-ZAFGX	Male	No	No	No	9	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Electronic check	85.5	791.7	No	0.739348114023
8213-TAZPM	Female	No	Yes	Yes	69	Yes	Yes	Fiber optic	No	Yes	Yes	Yes	Yes	Yes	One year	Yes	Bank transfer (automatic)	108.75	7493.05	No	0.114584681032
7142-HVGBG	Male	Yes	Yes	No	43	Yes	Yes	Fiber optic	No	Yes	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	103.0	4414.3	Yes	0.624338493878
1304-SEGFY	Female	No	Yes	No	72	Yes	Yes	Fiber optic	No	No	Yes	No	Yes	Yes	Two year	Yes	Electronic check	97.85	6841.3	No	0.173468811862
7242-EDTYC	Male	No	No	Yes	44	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Bank transfer (automatic)	19.55	819.95	No	0.0632361175047
2904-GGUAZ	Female	No	Yes	No	72	Yes	Yes	Fiber optic	Yes	Yes	No	No	No	No	Two year	Yes	Bank transfer (automatic)	84.05	6052.25	No	0.0472894211505
8267-ZNYVZ	Female	No	Yes	No	33	Yes	No	Fiber optic	Yes	No	Yes	Yes	Yes	Yes	One year	Yes	Electronic check	103.75	3361.05	Yes	0.369657008966
5136-GFPMB	Male	No	No	No	54	Yes	Yes	Fiber optic	No	No	Yes	No	No	Yes	Month-to-month	No	Credit card (automatic)	89.4	4869.5	No	0.210004181171
2595-KIWPV	Male	No	No	Yes	27	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Credit card (automatic)	19.7	509.3	No	0.0199520452551
5243-SAOTC	Male	No	No	No	54	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	79.85	4308.25	No	0.277961938478
9398-MMQTO	Male	No	No	No	3	Yes	No	Fiber optic	No	Yes	No	No	No	No	Month-to-month	No	Credit card (automatic)	74.45	221.1	No	0.405124611242
7619-PLRLP	Female	No	Yes	No	53	Yes	Yes	DSL	Yes	Yes	Yes	No	No	Yes	One year	No	Bank transfer (automatic)	74.1	3833.95	No	0.0221591384722
6457-GIRWB	Male	No	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	69.35	69.35	Yes	0.888535220321
6508-NJYRO	Male	No	Yes	No	15	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	No	Mailed check	18.8	294.95	No	0.0332889932648
1450-SKCVI	Female	No	No	No	56	Yes	No	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	73.85	4092.85	Yes	0.432636444415
4710-NKCAW	Male	No	Yes	Yes	5	Yes	Yes	DSL	Yes	Yes	No	Yes	No	No	Month-to-month	No	Credit card (automatic)	64.4	316.9	No	0.205183941801
5306-BVTKJ	Male	No	Yes	Yes	48	Yes	No	DSL	No	Yes	Yes	No	No	No	One year	Yes	Credit card (automatic)	55.8	2651.2	No	0.0551071984098
0357-NVCRI	Female	No	No	Yes	25	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Credit card (automatic)	20.05	471.7	No	0.0468556843163
5570-PTWEH	Female	No	Yes	No	3	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Credit card (automatic)	75.15	216.75	Yes	0.712569593194
2371-KFUOG	Male	No	No	No	58	Yes	No	Fiber optic	Yes	Yes	No	No	Yes	Yes	One year	No	Bank transfer (automatic)	99.15	5720.95	No	0.174994397112
0463-ZSDNT	Male	No	No	No	10	Yes	No	DSL	No	No	No	No	No	Yes	Month-to-month	Yes	Bank transfer (automatic)	56.75	503.25	No	0.262546421842
6502-MJQAE	Male	No	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	69.6	69.6	Yes	0.882921185233
6257-DTAYD	Male	No	Yes	No	71	Yes	Yes	Fiber optic	No	Yes	No	Yes	Yes	Yes	Two year	Yes	Credit card (automatic)	104.15	7365.3	No	0.0446716061488
4616-ULAOA	Female	No	Yes	Yes	65	Yes	Yes	Fiber optic	No	Yes	Yes	Yes	Yes	Yes	Two year	Yes	Credit card (automatic)	110.8	7245.9	No	0.062515222695
7693-LCKZL	Male	No	Yes	Yes	5	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	80.15	385.0	Yes	0.788823226415
7746-AWNQW	Female	No	No	No	28	No	No phone service	DSL	No	No	Yes	Yes	No	No	Month-to-month	Yes	Mailed check	35.75	961.4	No	0.196407471858
5996-EBTKM	Female	No	Yes	Yes	67	Yes	Yes	DSL	No	No	Yes	Yes	No	Yes	Two year	Yes	Bank transfer (automatic)	69.9	4615.9	No	0.0261450645667
2758-RNWXS	Male	No	No	No	35	Yes	No	Fiber optic	Yes	No	No	Yes	No	Yes	One year	Yes	Electronic check	89.2	3251.3	No	0.198901748766
2314-TNDJQ	Female	No	Yes	Yes	72	No	No phone service	DSL	Yes	Yes	Yes	Yes	No	Yes	Two year	No	Credit card (automatic)	55.65	3880.05	No	0.0198124098124
2405-LBMUW	Female	No	Yes	Yes	61	No	No phone service	DSL	Yes	Yes	No	Yes	No	Yes	One year	Yes	Bank transfer (automatic)	50.7	3088.75	No	0.0643570026936
3454-JFUBC	Male	Yes	No	No	68	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	Yes	Credit card (automatic)	20.0	1396.0	No	0.00153846153846
0032-PGELS	Female	No	Yes	Yes	1	No	No phone service	DSL	Yes	No	No	No	No	No	Month-to-month	No	Bank transfer (automatic)	30.5	30.5	Yes	0.443986325176
9039-ZVJDC	Male	No	No	No	3	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	Yes	Mailed check	19.1	53.05	No	0.170386395585
6797-LNAQX	Male	No	Yes	Yes	70	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Two year	No	Bank transfer (automatic)	98.3	6859.5	Yes	0.204032271457
9013-AQORL	Female	No	No	Yes	48	No	No phone service	DSL	No	Yes	Yes	No	No	Yes	Month-to-month	No	Credit card (automatic)	45.55	2108.35	No	0.181535030919
2898-MRKPI	Male	No	Yes	Yes	68	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	One year	Yes	Credit card (automatic)	101.05	6770.5	No	0.111698713365
2750-BJLSB	Female	No	No	No	47	Yes	No	Fiber optic	Yes	No	Yes	Yes	Yes	Yes	One year	Yes	Electronic check	103.7	4730.6	No	0.208341069339
3648-GZPHF	Male	No	Yes	Yes	32	No	No phone service	DSL	No	No	Yes	Yes	No	No	One year	Yes	Mailed check	36.25	1151.05	No	0.0823119221597
2075-RMJIK	Female	No	Yes	Yes	5	Yes	No	DSL	Yes	No	No	No	No	No	Month-to-month	Yes	Mailed check	49.4	232.55	No	0.259919708595
9588-YRFHY	Male	No	No	No	49	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	Yes	Credit card (automatic)	19.9	1022.6	No	0.000526315789474
6394-MFYNG	Female	No	No	No	48	Yes	Yes	Fiber optic	No	Yes	Yes	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	107.4	5121.3	Yes	0.472921982742
1564-NTYXF	Female	Yes	No	No	13	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Electronic check	82.0	1127.2	Yes	0.813162653016
9364-YKUVW	Male	No	No	No	15	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	Yes	Mailed check	19.8	309.4	No	0.11791114563
5392-AKEMH	Female	No	No	No	12	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	45.05	523.1	No	0.313344541676
2451-YMUXS	Male	Yes	No	No	67	Yes	Yes	DSL	Yes	Yes	No	Yes	No	No	Two year	Yes	Bank transfer (automatic)	64.55	4250.1	No	0.0717272331216
3914-FDRHP	Male	No	No	No	9	Yes	No	Fiber optic	No	No	No	Yes	Yes	No	Month-to-month	No	Electronic check	86.25	770.5	No	0.433316096755
3078-ZKNTS	Female	No	Yes	Yes	13	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	Yes	Bank transfer (automatic)	19.75	246.7	No	0.0345630664058
1024-KPRBB	Female	No	No	No	38	Yes	No	Fiber optic	No	No	No	No	Yes	Yes	One year	Yes	Mailed check	89.1	3342.0	No	0.240405552992
4690-PKDQG	Female	Yes	Yes	No	42	Yes	Yes	Fiber optic	No	Yes	Yes	No	Yes	No	Month-to-month	Yes	Electronic check	95.55	3930.6	No	0.407943510094
8155-IBNHG	Female	No	Yes	No	24	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Credit card (automatic)	75.4	1747.85	Yes	0.382187719146
0886-QGENL	Female	Yes	Yes	No	27	Yes	No	Fiber optic	Yes	No	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	101.25	2754.45	Yes	0.576308777255
9547-ITEFG	Male	No	Yes	Yes	9	Yes	Yes	Fiber optic	No	Yes	Yes	No	Yes	Yes	Month-to-month	Yes	Credit card (automatic)	102.6	897.75	No	0.522376178526
1264-FUHCX	Female	No	Yes	No	49	No	No phone service	DSL	No	Yes	No	Yes	Yes	Yes	One year	Yes	Credit card (automatic)	56.3	2780.6	No	0.080750443069
7789-CRUVC	Female	Yes	Yes	No	61	Yes	Yes	Fiber optic	Yes	Yes	Yes	Yes	No	No	Month-to-month	Yes	Credit card (automatic)	94.2	5895.45	No	0.181039160065
6598-KELSS	Male	No	No	Yes	50	No	No phone service	DSL	Yes	Yes	No	No	Yes	No	One year	Yes	Bank transfer (automatic)	43.05	2208.05	No	0.0605267235662
8739-WWKDU	Male	Yes	No	No	25	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Electronic check	89.5	2196.15	Yes	0.730119982764
8685-WHQPW	Female	Yes	No	No	22	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	74.4	1692.6	Yes	0.36570800476
4745-LSPLO	Male	No	No	No	1	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Mailed check	20.5	20.5	Yes	0.33757385575
8083-YTZES	Male	No	No	No	4	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	74.35	265.35	Yes	0.803136979017
7240-FQLHE	Female	Yes	Yes	No	18	Yes	Yes	Fiber optic	No	No	No	Yes	Yes	Yes	Month-to-month	No	Bank transfer (automatic)	99.75	1836.25	Yes	0.535287847027
6664-FPDAC	Female	Yes	No	No	56	Yes	Yes	Fiber optic	No	Yes	Yes	Yes	Yes	Yes	One year	Yes	Electronic check	111.95	6418.9	Yes	0.346849801823
9972-VAFJJ	Female	Yes	Yes	No	53	Yes	No	Fiber optic	No	Yes	Yes	Yes	Yes	No	One year	Yes	Electronic check	94.0	4871.45	No	0.198417841678
0422-UXFAP	Female	No	Yes	No	51	Yes	Yes	Fiber optic	No	No	Yes	No	Yes	Yes	One year	Yes	Electronic check	98.85	4947.55	No	0.263229531406
